Data Venda,Id Loja,Id Produto,Id Cliente,Qtd. Vendida,Qtd. Devolvida,Preco Unitario
1/1/2022,833,208,13336,1,0,599.00
1/1/2022,604,208,13337,1,0,599.00
1/1/2022,794,208,13338,1,0,599.00
1/1/2022,851,208,13339,1,0,599.00
1/1/2022,789,208,13340,1,0,599.00
1/1/2022,779,208,13341,1,0,599.00
1/1/2022,749,208,13342,1,0,599.00
1/1/2022,601,208,13343,1,0,599.00
1/1/2022,849,208,13344,1,0,599.00
1/1/2022,634,1875,10488,1,0,1599.00
1/1/2022,730,1875,10489,1,0,1599.00
1/1/2022,440,1875,10490,1,0,1599.00
1/1/2022,694,1875,10491,1,0,1599.00
1/1/2022,917,222,13345,1,0,569.00
1/1/2022,683,222,13346,1,0,569.00
1/1/2022,792,222,13347,1,0,569.00
1/1/2022,490,222,13348,1,0,569.00
1/1/2022,740,222,13349,1,0,569.00
1/1/2022,703,222,13350,1,0,569.00
1/1/2022,532,222,13351,1,0,569.00
1/1/2022,596,222,13352,1,0,569.00
1/1/2022,453,222,13353,1,0,569.00
1/1/2022,921,255,13354,1,0,889.00
1/1/2022,657,255,13355,1,0,889.00
1/1/2022,848,255,13356,1,0,889.00
1/1/2022,787,255,13357,1,0,889.00
1/1/2022,708,255,13358,1,0,889.00
1/1/2022,452,255,13359,1,0,889.00
1/1/2022,847,255,13360,1,0,889.00
1/1/2022,680,255,13386,1,0,889.00
1/1/2022,500,255,13387,1,0,889.00
1/1/2022,466,91,7643,1,0,149.99
1/1/2022,766,91,7645,1,0,149.99
1/1/2022,608,91,7646,1,0,149.99
1/1/2022,515,91,7647,1,0,149.99
1/1/2022,816,91,7655,1,0,149.99
1/1/2022,802,91,7656,1,0,149.99
1/1/2022,501,91,7660,1,0,149.99
1/1/2022,917,91,7661,1,0,149.99
1/1/2022,775,91,7670,1,0,149.99
1/1/2022,797,1873,10492,1,0,1989.00
1/1/2022,781,1873,10493,1,0,1989.00
1/1/2022,664,1873,10494,1,0,1989.00
1/1/2022,479,1873,10495,1,0,1989.00
1/1/2022,573,1873,10496,1,1,1989.00
1/1/2022,917,1829,10497,1,0,1818.00
1/1/2022,720,1829,10498,1,0,1818.00
1/1/2022,545,1829,10499,1,0,1818.00
1/1/2022,493,1829,10500,1,0,1818.00
1/1/2022,848,1688,10527,1,0,8.88
1/1/2022,523,1688,10528,1,0,8.88
1/1/2022,888,1688,10530,1,0,8.88
1/1/2022,512,1688,10531,1,0,8.88
1/1/2022,710,1688,10532,1,0,8.88
1/1/2022,538,1688,10536,1,0,8.88
1/1/2022,939,1688,10537,1,0,8.88
1/1/2022,639,1688,10538,1,0,8.88
1/1/2022,482,1688,10539,1,0,8.88
1/1/2022,528,1688,10540,1,0,8.88
1/1/2022,875,1688,10543,1,0,8.88
1/1/2022,764,1688,10544,1,0,8.88
1/1/2022,448,1688,10547,1,0,8.88
1/1/2022,507,1688,10550,1,0,8.88
1/1/2022,660,1688,10551,1,0,8.88
1/1/2022,559,1688,10667,1,0,8.88
1/1/2022,603,1688,10668,1,0,8.88
1/1/2022,918,1688,10669,1,0,8.88
1/1/2022,627,1688,10670,1,0,8.88
1/1/2022,712,1688,10682,1,0,8.88
1/1/2022,768,1688,10683,1,0,8.88
1/1/2022,662,1688,10684,1,0,8.88
1/1/2022,929,1688,10832,1,0,8.88
1/1/2022,832,1688,10833,1,0,8.88
1/1/2022,605,1688,10834,1,0,8.88
1/1/2022,435,1688,10835,1,0,8.88
1/1/2022,758,1688,10838,1,0,8.88
1/1/2022,554,1688,10839,1,0,8.88
1/1/2022,494,1688,10843,1,0,8.88
1/1/2022,834,1688,10845,1,0,8.88
1/1/2022,886,1688,10846,1,0,8.88
1/1/2022,534,1688,10850,1,0,8.88
1/1/2022,768,1688,10851,1,0,8.88
1/1/2022,911,1688,10852,1,0,8.88
1/1/2022,770,1688,10853,1,0,8.88
1/1/2022,853,1688,10854,1,0,8.88
1/1/2022,626,1688,10860,1,0,8.88
1/1/2022,768,1688,10861,1,0,8.88
1/1/2022,748,1688,10862,1,0,8.88
1/1/2022,700,1688,10863,1,0,8.88
1/1/2022,461,1744,1508,1,0,28.00
1/1/2022,430,1744,1512,1,0,28.00
1/1/2022,509,1744,1513,1,0,28.00
1/1/2022,448,1744,1514,1,0,28.00
1/1/2022,691,1744,1515,1,0,28.00
1/1/2022,425,1744,1516,1,0,28.00
1/1/2022,540,1744,1517,1,0,28.00
1/1/2022,670,1744,1518,1,0,28.00
1/1/2022,865,1744,1519,1,0,28.00
1/1/2022,610,1744,1520,1,0,28.00
1/1/2022,686,1744,1521,1,0,28.00
1/1/2022,603,1744,1522,1,0,28.00
1/1/2022,758,1744,1523,1,0,28.00
1/1/2022,764,1744,1524,1,0,28.00
1/1/2022,747,1744,1525,1,0,28.00
1/1/2022,565,1744,1535,1,0,28.00
1/1/2022,850,1744,1536,1,0,28.00
1/1/2022,742,1744,1537,1,0,28.00
1/1/2022,481,1744,1538,1,0,28.00
1/1/2022,757,1744,1539,1,0,28.00
1/1/2022,611,1744,1540,1,0,28.00
1/1/2022,656,1744,1541,1,0,28.00
1/1/2022,430,1744,1542,1,0,28.00
1/1/2022,423,1744,1543,1,0,28.00
1/1/2022,919,1744,1544,1,0,28.00
1/1/2022,480,1744,1545,1,0,28.00
1/1/2022,900,1744,1546,1,0,28.00
1/1/2022,637,1744,1547,1,0,28.00
1/1/2022,677,1744,1548,1,0,28.00
1/1/2022,946,1744,1549,1,0,28.00
1/1/2022,760,1744,1550,1,0,28.00
1/1/2022,935,1744,1551,1,0,28.00
1/1/2022,765,1744,1552,1,1,28.00
1/1/2022,668,1836,17686,1,0,999.00
1/1/2022,681,1836,17687,1,0,999.00
1/1/2022,764,1836,17688,1,0,999.00
1/1/2022,466,1836,17689,1,0,999.00
1/1/2022,832,1836,17690,1,0,999.00
1/1/2022,748,1836,17691,1,0,999.00
1/1/2022,435,1836,17692,1,0,999.00
1/1/2022,930,1836,17693,1,0,999.00
1/1/2022,652,1836,17694,1,0,999.00
1/1/2022,854,1836,17695,1,0,999.00
1/1/2022,743,1836,17699,1,0,999.00
1/1/2022,527,1836,17700,1,0,999.00
1/1/2022,825,1836,17706,1,0,999.00
1/1/2022,764,1836,17707,1,0,999.00
1/1/2022,504,1836,17708,1,0,999.00
1/1/2022,725,1836,17709,1,0,999.00
1/1/2022,570,1836,17710,1,1,999.00
1/1/2022,852,1796,1553,1,0,43.00
1/1/2022,523,1796,1554,1,0,43.00
1/1/2022,818,1796,1555,1,0,43.00
1/1/2022,648,1796,1556,1,0,43.00
1/1/2022,767,1796,1557,1,0,43.00
1/1/2022,920,1796,1558,1,0,43.00
1/1/2022,725,1796,1559,1,0,43.00
1/1/2022,673,1796,1560,1,0,43.00
1/1/2022,812,1796,1561,1,0,43.00
1/1/2022,854,1796,1562,1,0,43.00
1/1/2022,609,1796,1563,1,0,43.00
1/1/2022,938,1796,1564,1,0,43.00
1/1/2022,942,1796,1565,1,0,43.00
1/1/2022,910,1796,1566,1,0,43.00
1/1/2022,666,1796,1567,1,0,43.00
1/1/2022,858,1796,1568,1,0,43.00
1/1/2022,734,1796,1569,1,0,43.00
1/1/2022,548,1796,1591,1,0,43.00
1/1/2022,458,1796,1592,1,0,43.00
1/1/2022,742,1796,1593,1,0,43.00
1/1/2022,522,1796,1594,1,0,43.00
1/1/2022,739,1796,1595,1,0,43.00
1/1/2022,797,1796,1596,1,0,43.00
1/1/2022,587,1796,1597,1,0,43.00
1/1/2022,919,1796,1598,1,0,43.00
1/1/2022,748,1796,1599,1,0,43.00
1/1/2022,893,1796,1600,1,0,43.00
1/1/2022,891,1796,1601,1,0,43.00
1/1/2022,918,1796,1602,1,0,43.00
1/1/2022,868,1796,1603,1,0,43.00
1/1/2022,924,1796,1604,1,0,43.00
1/1/2022,720,1796,1605,1,0,43.00
1/1/2022,941,1704,5297,1,0,6.99
1/1/2022,527,1704,5300,1,0,6.99
1/1/2022,812,1704,5301,1,0,6.99
1/1/2022,532,1704,5302,1,0,6.99
1/1/2022,665,1704,5303,1,0,6.99
1/1/2022,845,1704,5304,1,0,6.99
1/1/2022,697,1704,5305,1,0,6.99
1/1/2022,743,1704,5306,1,0,6.99
1/1/2022,510,1704,5307,1,0,6.99
1/1/2022,606,1704,5313,1,0,6.99
1/1/2022,561,1704,5314,1,0,6.99
1/1/2022,642,1704,5315,1,0,6.99
1/1/2022,584,1704,5316,1,0,6.99
1/1/2022,909,1704,5317,1,0,6.99
1/1/2022,461,1704,5318,1,0,6.99
1/1/2022,862,1704,5319,1,0,6.99
1/1/2022,826,1704,5320,1,0,6.99
1/1/2022,480,1704,5321,1,0,6.99
1/1/2022,811,1704,5322,1,0,6.99
1/1/2022,794,1704,5323,1,0,6.99
1/1/2022,537,1704,5324,1,0,6.99
1/1/2022,729,1704,5326,1,0,6.99
1/1/2022,850,1704,5327,1,0,6.99
1/1/2022,655,1704,5328,1,0,6.99
1/1/2022,712,1704,5329,1,0,6.99
1/1/2022,541,1704,5330,1,0,6.99
1/1/2022,731,1704,5331,1,0,6.99
1/1/2022,770,1704,5387,1,0,6.99
1/1/2022,596,1704,5388,1,0,6.99
1/1/2022,516,1704,5389,1,0,6.99
1/1/2022,559,1704,5390,1,0,6.99
1/1/2022,762,1704,5391,1,0,6.99
1/1/2022,675,1704,5392,1,0,6.99
1/1/2022,534,1704,5395,1,0,6.99
1/1/2022,777,1704,5396,1,0,6.99
1/1/2022,548,1704,5397,1,0,6.99
1/1/2022,466,1704,5398,1,0,6.99
1/1/2022,584,1704,5399,1,0,6.99
1/1/2022,675,1704,5400,1,0,6.99
1/1/2022,541,1704,5401,1,0,6.99
1/1/2022,668,1704,5402,1,0,6.99
1/1/2022,711,1704,5403,1,0,6.99
1/1/2022,625,1704,5404,1,0,6.99
1/1/2022,928,1704,5408,1,0,6.99
1/1/2022,694,1704,5409,1,0,6.99
1/1/2022,833,1704,5410,1,0,6.99
1/1/2022,599,1704,5411,1,0,6.99
1/1/2022,561,1704,5412,1,0,6.99
1/1/2022,801,1704,5413,1,0,6.99
1/1/2022,620,1704,5414,1,0,6.99
1/1/2022,888,1704,5415,1,0,6.99
1/1/2022,886,1704,5416,1,0,6.99
1/1/2022,601,1704,5417,1,0,6.99
1/1/2022,724,1704,5418,1,0,6.99
1/1/2022,929,1704,5419,1,0,6.99
1/1/2022,539,1704,5420,1,0,6.99
1/1/2022,686,1704,5421,1,0,6.99
1/1/2022,578,1704,5422,1,0,6.99
1/1/2022,672,1704,5423,1,0,6.99
1/1/2022,642,1704,5424,1,0,6.99
1/1/2022,558,1704,5429,1,0,6.99
1/1/2022,769,1704,5430,1,0,6.99
1/1/2022,487,1704,5431,1,0,6.99
1/1/2022,817,1704,5432,3,0,6.99
1/1/2022,832,1704,5433,1,0,6.99
1/1/2022,458,1704,5434,1,0,6.99
1/1/2022,588,1704,5437,1,0,6.99
1/1/2022,562,1704,5438,1,0,6.99
1/1/2022,736,1704,5439,1,0,6.99
1/1/2022,431,1704,5440,1,0,6.99
1/1/2022,614,1704,5441,1,0,6.99
1/1/2022,563,1704,5442,1,0,6.99
1/1/2022,607,1704,5443,1,0,6.99
1/1/2022,870,1704,5444,1,0,6.99
1/1/2022,454,1704,5446,1,0,6.99
1/1/2022,632,1704,5447,1,0,6.99
1/1/2022,686,1704,5450,1,0,6.99
1/1/2022,660,1704,5451,1,0,6.99
1/1/2022,825,1704,5452,1,0,6.99
1/1/2022,927,1704,5453,1,0,6.99
1/1/2022,761,1688,10864,1,0,8.88
1/1/2022,893,1688,10865,1,0,8.88
1/1/2022,607,1688,10867,1,0,8.88
1/1/2022,669,1688,10868,1,0,8.88
1/1/2022,830,1688,10869,1,0,8.88
1/1/2022,637,1688,10870,1,0,8.88
1/1/2022,558,1688,11303,1,0,8.88
1/1/2022,921,1688,11308,1,0,8.88
1/1/2022,496,1688,11309,1,0,8.88
1/1/2022,468,1688,11310,1,0,8.88
1/1/2022,583,1688,11313,1,0,8.88
1/1/2022,931,1688,11314,1,0,8.88
1/1/2022,753,1688,11322,1,0,8.88
1/1/2022,761,1688,11324,1,0,8.88
1/1/2022,948,1688,11325,1,0,8.88
1/1/2022,871,1688,11326,1,0,8.88
1/1/2022,598,1688,11431,1,0,8.88
1/1/2022,884,1688,11438,1,0,8.88
1/1/2022,816,1688,11445,1,0,8.88
1/1/2022,926,1688,11446,1,0,8.88
1/1/2022,642,1688,11447,1,0,8.88
1/1/2022,926,1688,11448,1,0,8.88
1/1/2022,620,1688,11449,1,0,8.88
1/1/2022,675,1688,11450,1,0,8.88
1/1/2022,639,1688,11451,1,0,8.88
1/1/2022,734,1688,11452,1,0,8.88
1/1/2022,565,1688,11453,1,0,8.88
1/1/2022,668,1688,11465,1,0,8.88
1/1/2022,483,1688,11466,1,0,8.88
1/1/2022,861,1688,11501,1,0,8.88
1/1/2022,662,1688,11502,1,0,8.88
1/1/2022,898,1688,11503,1,0,8.88
1/1/2022,593,1688,11504,1,0,8.88
1/1/2022,499,1688,11505,1,0,8.88
1/1/2022,785,1688,11509,1,0,8.88
1/1/2022,468,1688,11510,1,0,8.88
1/1/2022,785,1688,11511,1,0,8.88
1/1/2022,666,1688,11520,1,0,8.88
1/1/2022,711,1688,11521,1,0,8.88
1/1/2022,842,1688,11524,1,0,8.88
1/1/2022,671,1744,1606,1,0,28.00
1/1/2022,613,1744,1609,1,0,28.00
1/1/2022,703,1744,1610,1,0,28.00
1/1/2022,684,1744,1611,1,0,28.00
1/1/2022,734,1744,1612,1,0,28.00
1/1/2022,441,1744,1613,1,0,28.00
1/1/2022,528,1744,1614,1,0,28.00
1/1/2022,922,1744,1615,1,0,28.00
1/1/2022,433,1744,1616,1,0,28.00
1/1/2022,789,1744,1617,1,0,28.00
1/1/2022,691,1744,1618,1,0,28.00
1/1/2022,658,1744,1619,1,0,28.00
1/1/2022,696,1744,1624,1,0,28.00
1/1/2022,782,1744,1625,1,0,28.00
1/1/2022,561,1744,1626,1,0,28.00
1/1/2022,863,1744,1627,1,0,28.00
1/1/2022,756,1744,1628,1,0,28.00
1/1/2022,918,1744,1629,1,0,28.00
1/1/2022,818,1744,1630,1,0,28.00
1/1/2022,486,1744,1712,1,0,28.00
1/1/2022,598,1744,1713,1,0,28.00
1/1/2022,919,1744,1714,1,0,28.00
1/1/2022,690,1744,1715,1,0,28.00
1/1/2022,502,1744,1717,1,0,28.00
1/1/2022,754,1744,1718,1,0,28.00
1/1/2022,509,1744,1719,1,0,28.00
1/1/2022,631,1744,1720,1,0,28.00
1/1/2022,912,1744,1721,1,0,28.00
1/1/2022,627,1744,1722,1,0,28.00
1/1/2022,679,1744,1723,1,0,28.00
1/1/2022,757,1744,1724,1,0,28.00
1/1/2022,818,1744,1725,1,0,28.00
1/1/2022,520,194,8276,1,0,299.00
1/1/2022,948,194,8277,1,0,299.00
1/1/2022,778,194,8278,1,0,299.00
1/1/2022,767,194,8279,1,0,299.00
1/1/2022,917,194,8280,1,0,299.00
1/1/2022,912,194,8281,1,0,299.00
1/1/2022,868,194,8282,1,0,299.00
1/1/2022,654,194,8283,1,0,299.00
1/1/2022,719,194,8284,1,0,299.00
1/1/2022,490,194,8285,1,0,299.00
1/1/2022,793,194,8286,1,0,299.00
1/1/2022,735,194,8287,1,0,299.00
1/1/2022,820,194,8288,1,0,299.00
1/1/2022,458,194,8289,1,0,299.00
1/1/2022,600,194,8290,1,0,299.00
1/1/2022,523,194,8291,1,0,299.00
1/1/2022,651,1720,4931,1,0,70.13
1/1/2022,926,1720,5197,1,0,70.13
1/1/2022,710,1720,5200,1,0,70.13
1/1/2022,818,1720,5204,1,0,70.13
1/1/2022,659,1720,5205,1,0,70.13
1/1/2022,700,1720,5206,1,0,70.13
1/1/2022,479,1720,5207,1,0,70.13
1/1/2022,710,1720,5208,1,0,70.13
1/1/2022,764,1720,5209,1,0,70.13
1/1/2022,606,1720,5210,1,0,70.13
1/1/2022,836,1720,5251,1,0,70.13
1/1/2022,854,1720,5262,1,0,70.13
1/1/2022,602,1720,5263,1,0,70.13
1/1/2022,556,1720,5264,1,0,70.13
1/1/2022,515,1720,5286,1,0,70.13
1/1/2022,814,1720,5287,1,0,70.13
1/1/2022,904,1826,11018,1,0,32.00
1/1/2022,478,1826,11029,1,0,32.00
1/1/2022,516,1826,11064,1,0,32.00
1/1/2022,874,1826,11065,1,0,32.00
1/1/2022,780,1826,11066,1,0,32.00
1/1/2022,478,1826,11148,1,0,32.00
1/1/2022,538,1826,11149,1,0,32.00
1/1/2022,683,1826,11150,1,0,32.00
1/1/2022,480,1826,11151,1,0,32.00
1/1/2022,951,1826,11152,1,0,32.00
1/1/2022,714,1826,11156,1,0,32.00
1/1/2022,643,1826,11157,1,0,32.00
1/1/2022,786,1826,11168,1,0,32.00
1/1/2022,500,1826,11169,1,0,32.00
1/1/2022,925,1826,11170,1,0,32.00
1/1/2022,750,1826,11171,1,0,32.00
1/1/2022,701,1826,11172,1,0,32.00
1/1/2022,548,1826,11173,1,0,32.00
1/1/2022,938,1826,11174,1,0,32.00
1/1/2022,938,1826,11175,1,0,32.00
1/1/2022,679,1826,11176,1,0,32.00
1/1/2022,759,1826,11400,1,0,32.00
1/1/2022,619,1826,11401,1,0,32.00
1/1/2022,863,1826,11402,1,0,32.00
1/1/2022,474,1826,11403,1,0,32.00
1/1/2022,534,1826,11404,1,0,32.00
1/1/2022,646,1826,11405,1,0,32.00
1/1/2022,678,1826,11406,1,0,32.00
1/1/2022,664,1826,11407,1,0,32.00
1/1/2022,650,1826,11408,1,0,32.00
1/1/2022,866,1826,11409,1,0,32.00
1/1/2022,649,1826,11410,1,0,32.00
1/1/2022,721,1826,11411,1,0,32.00
1/1/2022,531,1826,11412,1,0,32.00
1/1/2022,571,1826,11413,1,0,32.00
1/1/2022,836,1826,11572,1,0,32.00
1/1/2022,739,1826,11573,1,0,32.00
1/1/2022,898,1826,11574,1,0,32.00
1/1/2022,879,1826,11575,1,0,32.00
1/1/2022,530,1826,11576,1,0,32.00
1/1/2022,760,1826,11577,1,0,32.00
1/1/2022,771,1826,11578,1,0,32.00
1/1/2022,611,1826,11579,1,0,32.00
1/1/2022,874,1826,11580,1,0,32.00
1/1/2022,680,1826,11581,1,0,32.00
1/1/2022,779,1826,11582,1,0,32.00
1/1/2022,509,1826,11583,1,0,32.00
1/1/2022,685,1826,11584,1,0,32.00
1/1/2022,686,1826,11965,1,0,32.00
1/1/2022,425,1826,11966,1,0,32.00
1/1/2022,891,1826,11974,1,0,32.00
1/1/2022,933,1826,11975,1,0,32.00
1/1/2022,599,1719,968,1,0,70.13
1/1/2022,778,1719,987,1,0,70.13
1/1/2022,932,1719,988,1,0,70.13
1/1/2022,447,1719,989,1,0,70.13
1/1/2022,593,1719,990,1,0,70.13
1/1/2022,662,1719,991,1,0,70.13
1/1/2022,627,1719,992,1,0,70.13
1/1/2022,586,1719,993,1,0,70.13
1/1/2022,859,1719,994,1,0,70.13
1/1/2022,539,1719,996,1,0,70.13
1/1/2022,668,1719,997,1,0,70.13
1/1/2022,715,1719,998,1,0,70.13
1/1/2022,473,1719,999,1,0,70.13
1/1/2022,801,1719,1000,1,0,70.13
1/1/2022,459,1719,1001,1,0,70.13
1/1/2022,806,1719,1002,1,0,70.13
1/1/2022,718,1719,1003,1,0,70.13
1/1/2022,437,1719,1004,1,0,70.13
1/1/2022,889,1719,1005,1,0,70.13
1/1/2022,851,1719,1006,1,0,70.13
1/1/2022,434,1719,1007,1,0,70.13
1/1/2022,673,1719,1008,1,0,70.13
1/1/2022,842,1719,1009,1,0,70.13
1/1/2022,859,1719,1010,1,0,70.13
1/1/2022,948,1719,1011,1,0,70.13
1/1/2022,637,1719,1013,1,0,70.13
1/1/2022,553,1763,1035,1,0,99.75
1/1/2022,768,1763,1036,1,0,99.75
1/1/2022,680,1763,1037,1,0,99.75
1/1/2022,440,1763,1038,1,0,99.75
1/1/2022,872,1763,1039,1,0,99.75
1/1/2022,777,1763,1040,1,0,99.75
1/1/2022,817,1763,1338,1,0,99.75
1/1/2022,530,1763,1339,1,0,99.75
1/1/2022,475,1763,1340,1,0,99.75
1/1/2022,669,1763,1341,1,0,99.75
1/1/2022,815,1763,1342,1,0,99.75
1/1/2022,875,1763,1343,1,0,99.75
1/1/2022,550,1763,1344,1,0,99.75
1/1/2022,701,1763,1345,1,0,99.75
1/1/2022,875,1763,1346,1,0,99.75
1/1/2022,803,1763,1347,1,0,99.75
1/1/2022,789,1763,1348,1,0,99.75
1/1/2022,845,1763,1349,1,0,99.75
1/1/2022,948,1763,1350,1,0,99.75
1/1/2022,622,1763,1351,1,0,99.75
1/1/2022,500,1763,1352,1,0,99.75
1/1/2022,727,1763,1353,1,0,99.75
1/1/2022,691,1763,1357,1,0,99.75
1/1/2022,789,1763,1358,1,0,99.75
1/1/2022,619,1763,1359,1,0,99.75
1/1/2022,775,1763,1370,1,0,99.75
1/1/2022,871,1763,1371,1,1,99.75
1/1/2022,539,1811,11987,1,0,32.00
1/1/2022,849,1811,12009,1,0,32.00
1/1/2022,690,1811,12013,1,0,32.00
1/1/2022,676,1811,12014,1,0,32.00
1/1/2022,784,1811,12015,1,0,32.00
1/1/2022,438,1811,12078,1,0,32.00
1/1/2022,582,1811,12079,1,0,32.00
1/1/2022,922,1811,12080,1,0,32.00
1/1/2022,494,1811,12086,1,0,32.00
1/1/2022,456,1811,12087,1,0,32.00
1/1/2022,569,1811,12088,1,0,32.00
1/1/2022,818,1811,12095,1,0,32.00
1/1/2022,645,1811,12096,1,0,32.00
1/1/2022,887,1811,12097,1,0,32.00
1/1/2022,935,1811,12098,1,0,32.00
1/1/2022,767,1811,12099,1,0,32.00
1/1/2022,606,1811,12100,1,0,32.00
1/1/2022,929,1811,12101,1,0,32.00
1/1/2022,918,1811,12102,1,0,32.00
1/1/2022,496,1811,12103,1,0,32.00
1/1/2022,798,1811,12306,1,0,32.00
1/1/2022,892,1811,12308,1,0,32.00
1/1/2022,540,1811,12309,1,0,32.00
1/1/2022,832,1811,12310,1,0,32.00
1/1/2022,784,1811,12313,1,0,32.00
1/1/2022,494,1811,12314,1,0,32.00
1/1/2022,657,1811,12315,1,0,32.00
1/1/2022,941,1811,12316,1,0,32.00
1/1/2022,550,1811,12317,1,0,32.00
1/1/2022,567,1811,12318,1,0,32.00
1/1/2022,893,1811,12321,1,0,32.00
1/1/2022,437,1811,12322,1,0,32.00
1/1/2022,653,1811,12323,1,0,32.00
1/1/2022,871,1811,12324,1,0,32.00
1/1/2022,751,1811,12325,1,0,32.00
1/1/2022,805,1811,12326,1,0,32.00
1/1/2022,606,1811,12330,1,0,32.00
1/1/2022,802,1811,12563,1,0,32.00
1/1/2022,642,1811,12570,1,0,32.00
1/1/2022,726,1811,12577,1,0,32.00
1/1/2022,431,1811,12993,1,0,32.00
1/1/2022,623,1811,12994,1,0,32.00
1/1/2022,713,1811,12995,1,0,32.00
1/1/2022,445,1811,12996,1,0,32.00
1/1/2022,720,1811,12997,1,0,32.00
1/1/2022,631,1811,12998,1,0,32.00
1/1/2022,637,1811,12999,1,0,32.00
1/1/2022,854,1811,13000,1,0,32.00
1/1/2022,523,1811,13001,1,0,32.00
1/1/2022,605,1811,13002,1,0,32.00
1/1/2022,906,1811,13003,1,0,32.00
1/1/2022,739,1811,13004,1,0,32.00
1/1/2022,853,1773,13005,1,0,43.00
1/1/2022,509,1773,13006,1,0,43.00
1/1/2022,814,1773,13007,1,0,43.00
1/1/2022,552,1773,13008,1,0,43.00
1/1/2022,531,1773,13009,1,0,43.00
1/1/2022,830,1773,13010,1,0,43.00
1/1/2022,616,1773,13160,1,0,43.00
1/1/2022,825,1773,13161,1,0,43.00
1/1/2022,622,1773,13162,1,0,43.00
1/1/2022,911,1773,13163,1,0,43.00
1/1/2022,719,1773,13164,1,0,43.00
1/1/2022,787,1773,13165,1,0,43.00
1/1/2022,722,1773,13166,1,0,43.00
1/1/2022,558,1773,13167,1,0,43.00
1/1/2022,763,1773,13168,1,0,43.00
1/1/2022,875,1773,13169,1,0,43.00
1/1/2022,821,1773,13170,1,0,43.00
1/1/2022,621,1773,13171,1,0,43.00
1/1/2022,641,1773,13172,1,0,43.00
1/1/2022,506,1773,13173,1,0,43.00
1/1/2022,491,1773,13174,1,0,43.00
1/1/2022,764,1773,13175,1,0,43.00
