Data Venda,Id Loja,Id Produto,Id Cliente,Qtd. Vendida,Qtd. Devolvida,Preco Unitario
1/1/2023,771,1698,512,6,0,6.99
1/1/2023,530,1698,513,1,0,6.99
1/1/2023,912,1698,515,5,0,6.99
1/1/2023,874,1698,516,1,0,6.99
1/1/2023,732,1698,517,2,0,6.99
1/1/2023,901,1698,846,5,0,6.99
1/1/2023,459,1698,936,1,0,6.99
1/1/2023,695,1676,20,5,0,8.99
1/1/2023,615,1676,23,1,0,8.99
1/1/2023,894,1676,24,1,0,8.99
1/1/2023,728,1676,37,4,0,8.99
1/1/2023,653,1676,44,1,0,8.99
1/1/2023,459,1676,54,1,0,8.99
1/1/2023,594,1676,63,1,0,8.99
1/1/2023,828,1676,64,6,0,8.99
1/1/2023,896,1676,65,6,0,8.99
1/1/2023,742,1676,79,5,0,8.99
1/1/2023,840,1676,85,1,0,8.99
1/1/2023,544,1676,87,3,0,8.99
1/1/2023,935,1676,89,1,0,8.99
1/1/2023,669,1676,91,3,0,8.99
1/1/2023,569,1676,128,6,0,8.99
1/1/2023,604,1676,139,5,0,8.99
1/1/2023,656,1676,142,3,0,8.99
1/1/2023,940,1676,144,1,0,8.99
1/1/2023,937,1676,145,1,0,8.99
1/1/2023,810,270,38,2,0,429.00
1/1/2023,505,270,64,6,0,429.00
1/1/2023,475,270,65,1,0,429.00
1/1/2023,517,37,83,1,0,299.23
1/1/2023,787,37,174,6,0,299.23
1/1/2023,447,37,178,3,0,299.23
1/1/2023,690,37,181,1,0,299.23
1/1/2023,723,37,182,1,0,299.23
1/1/2023,507,191,132,4,0,66.00
1/1/2023,743,191,134,3,0,66.00
1/1/2023,727,1860,66,1,0,1599.90
1/1/2023,616,1860,67,1,0,1599.90
1/1/2023,838,1860,79,1,0,1599.90
1/1/2023,685,1860,85,1,0,1599.90
1/1/2023,825,1860,87,1,0,1599.90
1/1/2023,610,1860,88,5,0,1599.90
1/1/2023,566,1747,83,1,0,109.00
1/1/2023,664,1747,175,1,0,109.00
1/1/2023,474,1747,178,1,0,109.00
1/1/2023,924,1747,182,1,0,109.00
1/1/2023,469,266,16,6,0,299.00
1/1/2023,445,266,131,5,0,299.00
1/1/2023,454,1819,16,5,0,32.00
1/1/2023,926,1819,41,4,0,32.00
1/1/2023,548,226,133,3,0,299.00
1/1/2023,746,226,136,1,0,299.00
1/1/2023,612,226,141,1,0,299.00
1/1/2023,452,226,252,2,0,299.00
1/1/2023,542,176,13,1,0,126.90
1/1/2023,824,176,15,5,0,126.90
1/1/2023,898,176,20,6,0,126.90
1/1/2023,509,176,22,1,0,126.90
1/1/2023,694,176,23,1,0,126.90
1/1/2023,443,176,37,2,1,126.90
1/1/2023,424,37,259,5,0,299.23
1/1/2023,430,37,261,1,0,299.23
1/1/2023,837,37,268,6,0,299.23
1/1/2023,789,37,272,1,0,299.23
1/1/2023,492,1732,14,1,0,72.45
1/1/2023,725,1732,20,1,0,72.45
1/1/2023,615,1732,22,1,0,72.45
1/1/2023,510,1732,23,1,0,72.45
1/1/2023,943,1670,157,5,0,8.99
1/1/2023,479,1670,158,1,0,8.99
1/1/2023,769,1670,162,1,0,8.99
1/1/2023,604,1670,163,1,0,8.99
1/1/2023,495,1670,166,1,0,8.99
1/1/2023,450,1670,177,3,0,8.99
1/1/2023,923,1670,183,6,0,8.99
1/1/2023,637,1670,186,1,0,8.99
1/1/2023,541,1670,187,3,0,8.99
1/1/2023,893,1670,190,1,0,8.99
1/1/2023,887,1670,193,4,0,8.99
1/1/2023,524,1670,196,5,0,8.99
1/1/2023,827,1670,200,2,0,8.99
1/1/2023,600,1670,203,4,0,8.99
1/1/2023,450,2094,16,1,0,257.50
1/1/2023,678,2094,41,5,0,257.50
1/1/2023,717,1732,43,6,0,72.45
1/1/2023,837,1732,50,5,0,72.45
1/1/2023,556,1732,64,5,0,72.45
1/1/2023,918,269,67,4,0,409.00
1/1/2023,763,269,68,2,0,409.00
1/1/2023,552,269,85,1,0,409.00
1/1/2023,950,269,86,1,0,409.00
1/1/2023,919,269,88,1,0,409.00
1/1/2023,434,2114,133,1,0,257.50
1/1/2023,919,1840,92,1,0,1599.00
1/1/2023,895,1840,130,2,0,1599.00
1/1/2023,503,1840,137,1,0,1599.00
1/1/2023,752,180,141,3,0,69.00
1/1/2023,450,2094,252,1,0,257.50
1/1/2023,579,248,90,1,0,399.00
1/1/2023,463,248,129,1,0,399.00
1/1/2023,828,248,138,1,0,399.00
1/1/2023,927,1809,136,1,0,32.00
1/1/2023,656,1510,17,1,0,129.00
1/1/2023,469,1510,131,1,0,129.00
1/1/2023,900,1510,132,1,0,129.00
1/1/2023,898,1676,207,6,0,8.99
1/1/2023,829,1676,208,1,0,8.99
1/1/2023,919,1676,210,1,0,8.99
1/1/2023,665,1676,218,5,0,8.99
1/1/2023,830,1676,219,1,0,8.99
1/1/2023,740,1676,220,2,0,8.99
1/1/2023,787,1676,223,1,0,8.99
1/1/2023,501,1676,224,3,0,8.99
1/1/2023,851,1676,226,1,0,8.99
1/1/2023,455,1676,227,1,0,8.99
1/1/2023,686,1676,229,2,0,8.99
