Data Venda,Id Loja,Id Produto,Id Cliente,Qtd. Vendida,Qtd. Devolvida,Preco Unitario
1/1/2024,750,1671,7899,1,0,4.99
1/1/2024,751,1671,7900,5,0,4.99
1/1/2024,696,1671,7901,1,0,4.99
1/1/2024,879,1671,7902,3,0,4.99
1/1/2024,482,1671,7903,5,0,4.99
1/1/2024,554,1671,7904,1,0,4.99
1/1/2024,842,1671,7907,6,0,4.99
1/1/2024,685,1671,7908,3,0,4.99
1/1/2024,772,1671,8265,1,0,4.99
1/1/2024,620,1671,8266,1,0,4.99
1/1/2024,773,1671,8268,1,0,4.99
1/1/2024,771,1671,8269,1,0,4.99
1/1/2024,791,1671,8271,1,0,4.99
1/1/2024,916,1671,8272,1,0,4.99
1/1/2024,731,1671,8607,6,0,4.99
1/1/2024,775,1671,8651,1,0,4.99
1/1/2024,784,1671,8667,1,0,4.99
1/1/2024,822,1671,8668,5,0,4.99
1/1/2024,913,1671,8673,1,0,4.99
1/1/2024,709,1671,8674,1,0,4.99
1/1/2024,606,1671,8676,1,0,4.99
1/1/2024,443,1671,8677,4,0,4.99
1/1/2024,643,1671,8678,6,0,4.99
1/1/2024,585,1671,8749,1,0,4.99
1/1/2024,595,1671,8753,1,0,4.99
1/1/2024,717,1671,8754,1,0,4.99
1/1/2024,432,1671,8762,5,0,4.99
1/1/2024,766,1671,8763,1,0,4.99
1/1/2024,494,1671,8764,1,0,4.99
1/1/2024,725,1671,8765,3,0,4.99
1/1/2024,930,1671,8766,2,0,4.99
1/1/2024,690,1671,8767,5,0,4.99
1/1/2024,659,1671,8772,5,0,4.99
1/1/2024,529,1671,9152,1,0,4.99
1/1/2024,888,1671,9153,3,0,4.99
1/1/2024,709,1671,9154,6,0,4.99
1/1/2024,595,1671,9155,1,0,4.99
1/1/2024,769,1671,9156,3,0,4.99
1/1/2024,586,1671,9157,1,0,4.99
1/1/2024,538,1671,9158,6,0,4.99
1/1/2024,693,1671,9159,1,0,4.99
1/1/2024,929,1671,9160,3,0,4.99
1/1/2024,878,283,17535,1,0,429.00
1/1/2024,538,283,17537,1,0,429.00
1/1/2024,844,283,17538,1,0,429.00
1/1/2024,450,283,17715,1,0,429.00
1/1/2024,761,283,17717,1,0,429.00
1/1/2024,681,283,17719,1,0,429.00
1/1/2024,806,283,17720,4,0,429.00
1/1/2024,614,283,17721,1,0,429.00
1/1/2024,639,283,17722,1,0,429.00
1/1/2024,768,283,17923,5,0,429.00
1/1/2024,690,1774,3134,6,0,43.00
1/1/2024,867,1774,3135,6,0,43.00
1/1/2024,904,1774,3345,1,0,43.00
1/1/2024,604,1774,3517,3,0,43.00
1/1/2024,679,1774,3518,1,0,43.00
1/1/2024,864,1774,3523,4,0,43.00
1/1/2024,927,1774,3524,2,0,43.00
1/1/2024,653,1774,3558,1,0,43.00
1/1/2024,748,1774,3854,4,0,43.00
1/1/2024,799,1774,3855,6,0,43.00
1/1/2024,901,1784,3859,1,0,43.00
1/1/2024,666,1784,3860,3,0,43.00
1/1/2024,573,1784,4015,1,0,43.00
1/1/2024,604,1784,4016,1,0,43.00
1/1/2024,899,1784,4019,2,0,43.00
1/1/2024,487,1784,4021,1,0,43.00
1/1/2024,812,1784,4022,1,0,43.00
1/1/2024,580,1784,4025,1,0,43.00
1/1/2024,738,1803,4032,3,0,32.00
1/1/2024,835,1803,4033,2,0,32.00
1/1/2024,531,1803,4034,1,0,32.00
1/1/2024,424,1803,4035,1,0,32.00
1/1/2024,433,1803,4036,6,0,32.00
1/1/2024,845,1803,4037,1,0,32.00
1/1/2024,471,1803,4038,1,0,32.00
1/1/2024,692,1803,4039,4,0,32.00
1/1/2024,703,1803,4041,6,0,32.00
1/1/2024,717,1803,4042,4,0,32.00
1/1/2024,721,1803,4043,1,0,32.00
1/1/2024,615,1803,4044,1,0,32.00
1/1/2024,652,229,1253,4,0,299.90
1/1/2024,560,229,1254,1,0,299.90
1/1/2024,685,229,1571,4,0,299.90
1/1/2024,714,229,1572,6,0,299.90
1/1/2024,855,229,1573,1,0,299.90
1/1/2024,555,229,1574,1,0,299.90
1/1/2024,527,229,1575,1,0,299.90
1/1/2024,787,229,1576,2,0,299.90
1/1/2024,868,229,1577,4,0,299.90
1/1/2024,531,229,1578,5,0,299.90
1/1/2024,437,229,1579,6,0,299.90
1/1/2024,512,229,1580,4,0,299.90
1/1/2024,592,229,1581,4,0,299.90
1/1/2024,557,1830,964,1,0,1599.00
1/1/2024,625,1830,965,1,0,1599.00
1/1/2024,878,1830,966,5,0,1599.00
1/1/2024,888,1830,967,1,0,1599.00
1/1/2024,816,1830,968,1,0,1599.00
1/1/2024,667,1830,987,1,0,1599.00
1/1/2024,447,1830,988,1,0,1599.00
1/1/2024,485,1830,989,1,0,1599.00
1/1/2024,809,1830,990,1,0,1599.00
1/1/2024,628,1830,991,1,0,1599.00
1/1/2024,870,1830,992,1,0,1599.00
1/1/2024,478,1830,993,5,0,1599.00
1/1/2024,577,1830,994,3,1,1599.00
1/1/2024,524,235,17925,3,0,799.00
1/1/2024,605,235,17926,1,0,799.00
1/1/2024,645,235,17927,6,0,799.00
1/1/2024,745,235,17928,6,0,799.00
1/1/2024,531,235,17929,1,0,799.00
1/1/2024,850,235,17931,4,0,799.00
1/1/2024,437,235,17932,1,0,799.00
1/1/2024,572,235,17933,1,0,799.00
1/1/2024,705,235,17935,6,0,799.00
1/1/2024,866,235,17936,1,0,799.00
1/1/2024,824,235,17937,1,0,799.00
1/1/2024,537,1789,4045,1,0,43.00
1/1/2024,861,1789,4263,3,0,43.00
1/1/2024,778,1789,4264,1,0,43.00
1/1/2024,490,1789,4265,1,0,43.00
1/1/2024,595,1789,4426,5,0,43.00
1/1/2024,638,1789,4427,5,0,43.00
1/1/2024,616,1789,4436,1,0,43.00
1/1/2024,575,1789,4437,3,0,43.00
1/1/2024,878,1789,4439,3,0,43.00
1/1/2024,727,1789,4440,1,0,43.00
1/1/2024,899,1737,4466,1,0,28.00
1/1/2024,642,1737,4640,1,0,28.00
1/1/2024,441,1737,4642,1,0,28.00
1/1/2024,800,1737,4643,2,0,28.00
1/1/2024,570,1737,4644,6,0,28.00
1/1/2024,576,1737,4645,5,0,28.00
1/1/2024,793,1737,4646,1,0,28.00
1/1/2024,912,1737,4649,5,0,28.00
1/1/2024,735,1737,4813,1,0,28.00
1/1/2024,707,1805,4829,1,0,32.00
1/1/2024,924,1805,5017,5,0,32.00
1/1/2024,923,1805,5024,6,0,32.00
1/1/2024,872,1805,5026,1,0,32.00
1/1/2024,704,1805,5027,1,0,32.00
1/1/2024,922,1805,5028,3,0,32.00
1/1/2024,565,1805,5029,3,0,32.00
1/1/2024,604,1805,5030,1,0,32.00
1/1/2024,518,1805,5032,6,0,32.00
1/1/2024,745,1805,5033,1,0,32.00
1/1/2024,721,1805,5333,3,0,32.00
1/1/2024,950,1805,5339,1,0,32.00
1/1/2024,444,1737,5340,1,0,28.00
1/1/2024,678,1737,5342,1,0,28.00
1/1/2024,855,1737,5344,1,0,28.00
1/1/2024,885,1737,5481,3,0,28.00
1/1/2024,606,1737,5482,1,0,28.00
1/1/2024,835,1737,5483,3,0,28.00
1/1/2024,704,1737,5487,6,0,28.00
1/1/2024,472,1737,5488,1,0,28.00
1/1/2024,839,1737,5489,1,0,28.00
1/1/2024,831,1737,5490,1,0,28.00
1/1/2024,918,1737,5516,2,0,28.00
1/1/2024,920,1789,5517,1,0,43.00
1/1/2024,901,1789,5518,3,0,43.00
1/1/2024,571,1789,5519,6,0,43.00
1/1/2024,898,1789,5521,4,0,43.00
1/1/2024,703,1789,5522,4,0,43.00
1/1/2024,828,1789,5523,1,0,43.00
1/1/2024,453,1789,5524,1,0,43.00
1/1/2024,527,1789,5527,1,0,43.00
1/1/2024,572,1789,5528,5,0,43.00
1/1/2024,543,1869,996,1,0,1818.00
1/1/2024,609,1869,997,1,0,1818.00
1/1/2024,917,1869,998,1,0,1818.00
1/1/2024,763,1869,999,1,0,1818.00
1/1/2024,618,1869,1000,4,0,1818.00
1/1/2024,632,1869,1001,4,0,1818.00
1/1/2024,692,1869,1002,6,0,1818.00
1/1/2024,617,1869,1003,1,0,1818.00
1/1/2024,677,1869,1004,1,0,1818.00
1/1/2024,727,1869,1005,2,0,1818.00
1/1/2024,662,1869,1006,1,0,1818.00
1/1/2024,468,1869,1007,1,0,1818.00
1/1/2024,683,1851,12310,3,0,999.90
1/1/2024,916,1851,12314,3,0,999.90
1/1/2024,687,1851,12317,1,0,999.90
1/1/2024,490,1851,12318,1,0,999.90
1/1/2024,536,1851,12321,2,0,999.90
1/1/2024,502,1851,12322,3,0,999.90
1/1/2024,934,1851,12323,6,0,999.90
1/1/2024,611,1851,12324,1,0,999.90
1/1/2024,905,1851,12325,1,0,999.90
1/1/2024,740,1851,12326,1,0,999.90
1/1/2024,456,1744,5730,4,0,28.00
1/1/2024,566,1744,5731,1,0,28.00
1/1/2024,908,1744,5739,4,0,28.00
1/1/2024,711,1744,5920,1,0,28.00
1/1/2024,596,1744,5927,2,0,28.00
1/1/2024,943,1744,5928,6,0,28.00
1/1/2024,738,1744,5930,1,0,28.00
1/1/2024,498,1744,5931,1,0,28.00
1/1/2024,919,1744,6347,2,0,28.00
1/1/2024,783,1744,6356,1,1,28.00
1/1/2024,681,1733,6371,2,0,"2278.,8"
1/1/2024,719,1733,6376,1,0,"2278.,8"
1/1/2024,445,1733,6382,1,0,"2278.,8"
1/1/2024,920,1733,6480,6,0,"2278.,8"
1/1/2024,570,1733,6485,3,0,"2278.,8"
1/1/2024,819,1733,6495,5,0,"2278.,8"
1/1/2024,834,1733,6497,4,0,"2278.,8"
1/1/2024,720,1733,6501,2,0,"2278.,8"
1/1/2024,901,1733,6502,1,0,"2278.,8"
1/1/2024,468,1733,6725,1,0,"2278.,8"
1/1/2024,618,1793,6726,1,0,43.00
1/1/2024,493,1793,6727,1,0,43.00
1/1/2024,552,1793,6728,6,0,43.00
1/1/2024,686,1793,6729,1,0,43.00
1/1/2024,853,1793,6730,5,0,43.00
1/1/2024,824,1793,6731,1,0,43.00
1/1/2024,810,1793,6732,4,0,43.00
1/1/2024,511,1793,6734,1,0,43.00
1/1/2024,847,1793,6735,5,0,43.00
1/1/2024,871,1793,6736,1,0,43.00
1/1/2024,557,1793,6737,1,0,43.00
1/1/2024,549,1793,6905,1,0,43.00
1/1/2024,602,1671,9270,3,0,4.99
1/1/2024,536,1671,9278,6,0,4.99
1/1/2024,457,1671,9310,1,0,4.99
1/1/2024,796,1671,9315,1,0,4.99
1/1/2024,492,1671,9317,1,0,4.99
1/1/2024,571,1671,9318,1,0,4.99
1/1/2024,517,1671,9403,2,0,4.99
1/1/2024,521,1671,9404,4,0,4.99
1/1/2024,952,1671,9407,1,0,4.99
1/1/2024,665,1671,9408,1,0,4.99
1/1/2024,442,1671,9416,1,0,4.99
1/1/2024,934,1671,9417,3,0,4.99
1/1/2024,776,1671,9418,2,0,4.99
1/1/2024,611,1671,9419,1,0,4.99
1/1/2024,458,1671,9421,3,0,4.99
1/1/2024,678,1671,9425,2,0,4.99
1/1/2024,755,1671,9426,5,0,4.99
1/1/2024,471,1671,9427,4,0,4.99
1/1/2024,492,1671,9813,1,0,4.99
1/1/2024,760,1671,9814,1,0,4.99
1/1/2024,801,1671,9815,4,0,4.99
1/1/2024,601,1671,9816,1,0,4.99
1/1/2024,586,1671,9817,1,0,4.99
1/1/2024,437,1671,9818,1,0,4.99
1/1/2024,806,1671,9819,5,0,4.99
1/1/2024,747,1671,9820,1,0,4.99
1/1/2024,911,1671,9821,2,0,4.99
1/1/2024,488,1671,9822,3,0,4.99
1/1/2024,615,1671,9823,4,0,4.99
1/1/2024,611,1671,9824,1,0,4.99
1/1/2024,719,1671,9986,1,0,4.99
1/1/2024,888,1671,9989,2,0,4.99
1/1/2024,485,1671,9990,2,0,4.99
1/1/2024,638,1671,9991,2,0,4.99
1/1/2024,510,1671,9992,1,0,4.99
1/1/2024,625,1671,9993,1,0,4.99
1/1/2024,491,1671,9996,6,0,4.99
1/1/2024,782,1671,9997,1,0,4.99
1/1/2024,523,1671,9998,5,0,4.99
1/1/2024,646,1671,9999,5,0,4.99
1/1/2024,604,1671,10000,1,0,4.99
1/1/2024,853,1671,10001,1,0,4.99
1/1/2024,714,1671,10002,1,0,4.99
1/1/2024,933,1671,10003,1,0,4.99
1/1/2024,817,1671,10209,1,0,4.99
1/1/2024,863,1671,10233,1,0,4.99
1/1/2024,952,1671,10255,3,0,4.99
1/1/2024,516,1671,10280,1,0,4.99
1/1/2024,441,1671,10284,5,0,4.99
1/1/2024,867,1671,10360,1,0,4.99
1/1/2024,945,1671,10362,1,0,4.99
1/1/2024,790,1671,10363,6,0,4.99
1/1/2024,796,1671,10364,1,0,4.99
1/1/2024,741,1733,6906,1,0,"2278.,8"
1/1/2024,432,1733,6907,3,0,"2278.,8"
1/1/2024,432,1733,6908,6,0,"2278.,8"
1/1/2024,577,1733,6909,1,0,"2278.,8"
1/1/2024,808,1733,6910,2,0,"2278.,8"
1/1/2024,786,1733,6911,1,0,"2278.,8"
1/1/2024,577,1733,6912,3,0,"2278.,8"
1/1/2024,628,1733,6913,2,0,"2278.,8"
1/1/2024,800,1733,6914,1,0,"2278.,8"
1/1/2024,698,1733,6915,1,0,"2278.,8"
1/1/2024,621,1733,6916,6,0,"2278.,8"
1/1/2024,446,1733,6917,1,0,"2278.,8"
1/1/2024,714,1733,6918,1,0,"2278.,8"
1/1/2024,584,209,17939,5,0,699.00
1/1/2024,700,209,17940,3,0,699.00
1/1/2024,454,209,17941,1,0,699.00
1/1/2024,818,209,17942,1,0,699.00
1/1/2024,432,209,17943,2,0,699.00
1/1/2024,535,209,17944,4,0,699.00
1/1/2024,883,209,17945,1,0,699.00
1/1/2024,554,209,17946,3,0,699.00
1/1/2024,791,209,17947,1,0,699.00
1/1/2024,435,209,17951,6,0,699.00
1/1/2024,644,209,17952,1,0,699.00
1/1/2024,650,209,17953,6,0,699.00
1/1/2024,914,206,17954,6,0,569.00
1/1/2024,554,206,17955,2,0,569.00
1/1/2024,896,206,17956,1,0,569.00
1/1/2024,518,206,17962,1,0,569.00
1/1/2024,465,206,18067,1,0,569.00
1/1/2024,726,206,18068,1,0,569.00
1/1/2024,668,206,18097,1,0,569.00
1/1/2024,446,206,18098,1,0,569.00
1/1/2024,603,206,18100,5,0,569.00
1/1/2024,574,206,18101,1,0,569.00
1/1/2024,917,206,18102,1,0,569.00
1/1/2024,797,206,18103,4,0,569.00
1/1/2024,922,206,18104,6,0,569.00
1/1/2024,485,206,18114,1,0,569.00
1/1/2024,819,206,18115,5,0,569.00
1/1/2024,721,206,18116,1,0,569.00
1/1/2024,806,206,18117,1,0,569.00
1/1/2024,565,206,18118,5,0,569.00
1/1/2024,860,206,18119,1,0,569.00
1/1/2024,673,206,18120,1,0,569.00
1/1/2024,622,206,18121,3,0,569.00
1/1/2024,498,206,18122,3,0,569.00
1/1/2024,685,206,18123,4,0,569.00
1/1/2024,578,1784,6919,6,0,43.00
1/1/2024,814,1784,6922,1,0,43.00
1/1/2024,812,1784,6926,1,0,43.00
1/1/2024,836,1784,6927,2,0,43.00
1/1/2024,798,1769,13507,1,0,34.00
1/1/2024,572,1769,13585,4,0,34.00
1/1/2024,494,1769,13586,5,0,34.00
1/1/2024,748,1769,13588,1,0,34.00
1/1/2024,669,1769,13589,1,0,34.00
1/1/2024,681,1769,13591,3,0,34.00
1/1/2024,717,1769,13592,2,0,34.00
1/1/2024,501,1769,13594,5,0,34.00
1/1/2024,601,1769,13595,1,0,34.00
1/1/2024,915,1769,13596,6,0,34.00
1/1/2024,742,209,18124,1,0,699.00
1/1/2024,637,209,18179,1,0,699.00
1/1/2024,601,209,18180,6,0,699.00
1/1/2024,457,209,18181,3,0,699.00
1/1/2024,741,209,18183,1,0,699.00
1/1/2024,758,209,18184,1,0,699.00
1/1/2024,821,209,18185,1,0,699.00
1/1/2024,638,209,18186,6,0,699.00
1/1/2024,756,209,18187,1,0,699.00
1/1/2024,575,209,18188,4,0,699.00
1/1/2024,692,209,18190,1,0,699.00
1/1/2024,859,1851,12330,1,0,999.90
1/1/2024,483,1851,12570,6,0,999.90
1/1/2024,586,1851,12577,1,0,999.90
1/1/2024,547,1851,12993,2,0,999.90
1/1/2024,842,1851,12994,1,0,999.90
1/1/2024,456,1851,12995,3,0,999.90
1/1/2024,928,1851,12996,1,0,999.90
1/1/2024,633,1851,12998,1,0,999.90
1/1/2024,509,1851,12999,1,0,999.90
1/1/2024,749,1851,13000,1,0,999.90
1/1/2024,926,1851,13001,1,0,999.90
1/1/2024,805,206,18193,1,0,569.00
1/1/2024,591,206,18195,1,0,569.00
1/1/2024,788,206,18196,1,0,569.00
1/1/2024,942,206,18197,3,0,569.00
1/1/2024,469,206,18288,1,0,569.00
1/1/2024,596,206,18289,1,0,569.00
1/1/2024,648,206,18291,2,0,569.00
1/1/2024,480,206,18292,1,0,569.00
1/1/2024,915,206,18293,5,0,569.00
1/1/2024,492,206,18294,1,0,569.00
1/1/2024,731,283,18298,5,0,429.00
1/1/2024,616,283,18299,1,0,429.00
1/1/2024,601,283,18300,1,0,429.00
1/1/2024,678,283,18303,1,0,429.00
1/1/2024,651,283,18304,1,0,429.00
1/1/2024,743,283,18305,1,0,429.00
1/1/2024,678,283,18306,1,0,429.00
1/1/2024,512,283,18309,1,0,429.00
1/1/2024,705,1875,4828,1,0,1599.00
1/1/2024,425,1875,4835,1,0,1599.00
1/1/2024,717,1875,4836,1,0,1599.00
1/1/2024,796,1875,4837,1,0,1599.00
1/1/2024,760,1875,4838,1,0,1599.00
1/1/2024,472,1875,4841,1,0,1599.00
1/1/2024,465,1875,4842,1,0,1599.00
1/1/2024,556,1875,4843,1,0,1599.00
1/1/2024,645,1875,4844,1,0,1599.00
1/1/2024,511,238,5912,4,0,569.00
1/1/2024,497,238,5914,1,0,569.00
1/1/2024,612,238,5916,2,0,569.00
1/1/2024,536,238,5919,1,0,569.00
1/1/2024,531,238,5921,2,0,569.00
1/1/2024,891,238,5923,5,0,569.00
1/1/2024,944,1874,4845,5,0,1818.00
1/1/2024,845,1874,4846,1,0,1818.00
1/1/2024,813,1874,4847,1,0,1818.00
1/1/2024,649,1874,4848,1,0,1818.00
1/1/2024,809,1874,4849,3,0,1818.00
1/1/2024,869,1874,4856,1,0,1818.00
1/1/2024,689,1874,4857,3,0,1818.00
1/1/2024,531,2124,17149,1,0,445.00
1/1/2024,731,2124,17150,1,0,445.00
1/1/2024,495,2124,17151,1,0,445.00
1/1/2024,662,2124,17153,6,0,445.00
1/1/2024,506,2124,17155,3,0,445.00
1/1/2024,840,2124,17156,1,0,445.00
1/1/2024,871,2124,17157,1,0,445.00
1/1/2024,502,1776,14344,3,0,43.00
1/1/2024,739,1776,14345,1,0,43.00
1/1/2024,582,1776,14346,1,0,43.00
1/1/2024,867,1776,14347,1,0,43.00
1/1/2024,572,1776,14348,6,0,43.00
1/1/2024,476,1776,14349,4,0,43.00
1/1/2024,618,1776,14350,6,0,43.00
1/1/2024,902,1776,14351,5,0,43.00
1/1/2024,523,1776,14352,1,0,43.00
1/1/2024,628,1783,14353,4,0,43.00
1/1/2024,665,1783,14354,1,0,43.00
1/1/2024,679,1783,14355,1,0,43.00
1/1/2024,664,1783,14356,3,0,43.00
1/1/2024,439,1783,14357,4,0,43.00
1/1/2024,664,1783,14359,1,0,43.00
1/1/2024,425,1783,14360,2,0,43.00
1/1/2024,946,1783,14361,1,0,43.00
1/1/2024,594,238,5924,1,0,569.00
1/1/2024,713,238,5925,1,0,569.00
1/1/2024,928,238,5926,2,0,569.00
1/1/2024,675,238,5949,1,0,569.00
1/1/2024,433,238,5950,5,0,569.00
1/1/2024,595,238,5951,3,0,569.00
1/1/2024,691,238,5952,1,0,569.00
1/1/2024,431,238,5953,4,0,569.00
1/1/2024,432,1763,4572,2,0,99.75
1/1/2024,568,1763,4573,6,0,99.75
1/1/2024,908,1763,4574,4,0,99.75
1/1/2024,595,1763,4575,2,0,99.75
1/1/2024,570,1763,4740,2,0,99.75
1/1/2024,596,1763,4741,5,0,99.75
1/1/2024,680,1763,4742,1,0,99.75
1/1/2024,950,1763,4748,1,0,99.75
1/1/2024,924,254,5954,2,0,329.00
1/1/2024,906,254,5955,1,0,329.00
1/1/2024,547,254,5956,1,0,329.00
1/1/2024,466,254,5957,6,0,329.00
1/1/2024,698,254,5959,1,0,329.00
1/1/2024,566,254,5960,1,0,329.00
1/1/2024,912,254,5961,4,0,329.00
1/1/2024,825,254,5962,1,0,329.00
1/1/2024,538,1737,14363,4,0,28.00
1/1/2024,539,1737,14365,2,0,28.00
1/1/2024,940,1737,14366,1,0,28.00
1/1/2024,790,1737,14417,1,0,28.00
1/1/2024,628,1737,14836,5,0,28.00
1/1/2024,479,1845,4860,4,0,1599.00
1/1/2024,910,1845,4861,1,0,1599.00
1/1/2024,491,1845,4862,1,0,1599.00
1/1/2024,928,1845,4863,1,0,1599.00
1/1/2024,691,1845,4864,6,0,1599.00
1/1/2024,710,1845,4865,1,0,1599.00
1/1/2024,463,1845,4866,1,0,1599.00
1/1/2024,552,1845,4867,1,0,1599.00
1/1/2024,818,1845,4868,1,0,1599.00
1/1/2024,750,1789,14858,3,0,43.00
1/1/2024,487,1789,14859,1,0,43.00
1/1/2024,547,1789,14861,1,0,43.00
1/1/2024,771,1789,14862,3,0,43.00
1/1/2024,473,1789,14863,1,0,43.00
1/1/2024,584,1789,14915,6,0,43.00
1/1/2024,578,1789,14916,1,0,43.00
1/1/2024,951,1789,15127,1,0,43.00
1/1/2024,657,1770,15128,5,0,34.00
1/1/2024,637,1770,15129,3,0,34.00
1/1/2024,530,1770,15169,1,0,34.00
1/1/2024,874,1770,15170,5,0,34.00
1/1/2024,557,1770,15171,4,0,34.00
1/1/2024,547,1770,15176,1,0,34.00
1/1/2024,532,1770,15177,6,0,34.00
1/1/2024,699,1788,15181,1,0,43.00
1/1/2024,865,1788,15184,1,0,43.00
1/1/2024,620,1788,15250,1,0,43.00
1/1/2024,549,1788,15251,1,0,43.00
1/1/2024,654,1788,15255,4,0,43.00
1/1/2024,594,1807,15256,1,0,32.00
1/1/2024,893,1807,15257,1,0,32.00
1/1/2024,739,1807,15259,2,0,32.00
1/1/2024,612,1807,15260,6,0,32.00
1/1/2024,509,1807,15261,5,0,32.00
1/1/2024,642,1807,15262,2,0,32.00
1/1/2024,567,1807,15264,2,0,32.00
1/1/2024,463,1845,4869,5,0,1599.00
1/1/2024,622,1845,4871,5,0,1599.00
1/1/2024,900,1845,4872,1,0,1599.00
1/1/2024,479,1845,4873,1,0,1599.00
1/1/2024,585,1845,4874,1,0,1599.00
1/1/2024,817,1845,4875,1,0,1599.00
1/1/2024,572,1845,4876,1,0,1599.00
1/1/2024,499,1845,4877,6,0,1599.00
1/1/2024,586,1875,4878,4,0,1599.00
1/1/2024,883,1875,4879,4,0,1599.00
